"No.","Time","Source","Destination","Protocol","Length","Info"
"9788","30.212731","52.202.176.32","10.87.1.105","TCP","1514","443  >  62157 [PSH, ACK] Seq=114 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"9789","30.212813","10.87.1.105","52.202.176.32","TCP","54","62157  >  443 [ACK] Seq=518 Ack=1574 Win=65536 Len=0"
"9790","30.213201","52.202.176.32","10.87.1.105","TCP","1514","443  >  62157 [PSH, ACK] Seq=1574 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"9791","30.213201","52.202.176.32","10.87.1.105","TCP","1514","443  >  62157 [PSH, ACK] Seq=3034 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"9792","30.213241","10.87.1.105","52.202.176.32","TCP","54","62157  >  443 [ACK] Seq=518 Ack=4494 Win=65536 Len=0"
"9793","30.213286","52.202.176.32","10.87.1.105","TLSv1.2","700","Certificate"
"9794","30.213286","184.30.51.163","10.87.1.105","TLSv1.3","341","Application Data"
"9795","30.213286","52.202.176.32","10.87.1.105","TLSv1.2","392","Server Key Exchange"
"9796","30.213286","184.30.51.163","10.87.1.105","TLSv1.3","341","Application Data"
"9797","30.213286","52.202.176.32","10.87.1.105","TLSv1.2","63","Server Hello Done"
"9798","30.213348","10.87.1.105","52.202.176.32","TCP","54","62157  >  443 [ACK] Seq=518 Ack=5487 Win=64512 Len=0"
"9799","30.213376","10.87.1.105","184.30.51.163","TCP","54","62174  >  443 [ACK] Seq=1251 Ack=4272 Win=65024 Len=0"
"9800","30.213383","10.87.1.105","8.8.8.8","DNS","87","Standard query 0x83d5 A fastlane.rubiconproject.com"
"9801","30.213686","10.87.1.105","8.8.8.8","DNS","87","Standard query 0xe746 HTTPS fastlane.rubiconproject.com"
"9802","30.213838","10.87.1.105","8.8.8.8","QUIC","75","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"9803","30.213921","10.87.1.105","8.8.8.8","QUIC","79","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"9804","30.214349","10.87.1.105","52.202.176.32","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"9805","30.214496","10.87.1.105","104.18.24.185","QUIC","86","Protected Payload (KP0), DCID=01e162cefbc6c19ffce1a8cea1c6c665391753a2"
"9806","30.222307","10.87.1.105","104.26.8.169","TCP","54","62164  >  443 [ACK] Seq=1255 Ack=3545 Win=65792 Len=0"
"9807","30.225165","184.30.51.163","10.87.1.105","TLSv1.3","115","Application Data"
"9808","30.225165","184.30.51.163","10.87.1.105","TLSv1.3","85","Application Data"
"9809","30.225165","8.8.8.8","10.87.1.105","QUIC","581","Protected Payload (KP0)"
"9810","30.225165","8.8.8.8","10.87.1.105","QUIC","66","Protected Payload (KP0)"
"9811","30.225165","184.30.51.163","10.87.1.105","TLSv1.3","218","Application Data"
"9812","30.225244","10.87.1.105","184.30.51.163","TCP","54","62174  >  443 [ACK] Seq=1251 Ack=4364 Win=65024 Len=0"
"9813","30.225468","184.30.51.163","10.87.1.105","TLSv1.3","85","Application Data"
"9814","30.225468","74.118.186.106","10.87.1.105","TLSv1.2","1514","Server Hello"
"9815","30.225468","74.118.186.106","10.87.1.105","TCP","1514","443  >  62170 [PSH, ACK] Seq=1461 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"9816","30.225468","74.118.186.106","10.87.1.105","TCP","1514","443  >  62170 [PSH, ACK] Seq=2921 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"9817","30.225468","74.118.186.106","10.87.1.105","TLSv1.2","1514","Certificate"
"9818","30.225468","72.34.250.78","10.87.1.105","TCP","66","443  >  62161 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=1024"
"9819","30.225468","74.118.186.106","10.87.1.105","TLSv1.2","290","Server Key Exchange, Server Hello Done"
"9820","30.225612","10.87.1.105","184.30.51.163","TCP","54","62174  >  443 [ACK] Seq=1251 Ack=4559 Win=64768 Len=0"
"9821","30.225643","10.87.1.105","74.118.186.106","TCP","54","62170  >  443 [ACK] Seq=518 Ack=6077 Win=65536 Len=0"
"9822","30.225673","10.87.1.105","72.34.250.78","TCP","54","62161  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"9823","30.226019","10.87.1.105","8.8.8.8","QUIC","81","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"9824","30.226149","10.87.1.105","184.30.51.163","TLSv1.3","85","Application Data"
"9825","30.226638","10.87.1.105","72.34.250.78","TLSv1.2","571","Client Hello"
"9826","30.227425","10.87.1.105","182.161.73.136","TCP","66","62177  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"9827","30.228856","10.87.1.105","74.118.186.106","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"9828","30.229084","10.87.1.105","74.118.186.106","TLSv1.2","159","Application Data"
"9829","30.229399","10.87.1.105","74.118.186.106","TLSv1.2","1388","Application Data"
"9830","30.229450","10.87.1.105","74.118.186.106","TLSv1.2","1189","Application Data"
"9831","30.235338","10.87.1.105","8.8.8.8","QUIC","75","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"9832","30.244057","104.22.53.86","10.87.1.105","TCP","60","443  >  62173 [ACK] Seq=3004 Ack=1273 Win=65536 Len=0"
"9833","30.244057","74.118.186.106","10.87.1.105","TCP","60","443  >  62170 [ACK] Seq=6077 Ack=749 Win=98304 Len=0"
"9834","30.244057","18.136.227.77","10.87.1.105","TLSv1.2","174","New Session Ticket"
"9835","30.244057","18.136.227.77","10.87.1.105","TLSv1.2","174","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"9836","30.244057","142.250.192.36","10.87.1.105","QUIC","72","Protected Payload (KP0)"
"9837","30.244057","74.118.186.106","10.87.1.105","TCP","60","443  >  62170 [ACK] Seq=6077 Ack=3218 Win=98304 Len=0"
"9838","30.244057","18.136.227.77","10.87.1.105","TLSv1.2","92","Application Data"
"9839","30.244057","104.17.81.122","10.87.1.105","QUIC","990","Protected Payload (KP0)"
"9840","30.244179","10.87.1.105","18.136.227.77","TCP","54","62168  >  443 [ACK] Seq=8101 Ack=5678 Win=65024 Len=0"
"9841","30.244348","104.17.81.122","10.87.1.105","QUIC","155","Protected Payload (KP0)"
"9842","30.244348","52.192.229.231","10.87.1.105","TCP","60","443  >  62160 [ACK] Seq=1 Ack=518 Win=98304 Len=0"
"9843","30.244348","52.192.229.231","10.87.1.105","TLSv1.2","167","Server Hello"
"9844","30.244348","52.192.229.231","10.87.1.105","TCP","1514","443  >  62160 [PSH, ACK] Seq=114 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"9845","30.244348","52.192.229.231","10.87.1.105","TCP","1514","443  >  62160 [PSH, ACK] Seq=1574 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"9846","30.244348","52.192.229.231","10.87.1.105","TCP","1514","443  >  62160 [PSH, ACK] Seq=3034 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"9847","30.244348","52.192.229.231","10.87.1.105","TLSv1.2","630","Certificate"
"9848","30.244348","52.192.229.231","10.87.1.105","TLSv1.2","392","Server Key Exchange"
"9849","30.244348","52.192.229.231","10.87.1.105","TLSv1.2","63","Server Hello Done"
"9850","30.244348","52.46.130.91","10.87.1.105","TCP","66","443  >  62163 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1460 WS=64 SACK_PERM"
"9851","30.244348","52.202.176.32","10.87.1.105","TLSv1.2","174","New Session Ticket"
"9852","30.244348","52.202.176.32","10.87.1.105","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"9853","30.244348","52.202.176.32","10.87.1.105","TLSv1.2","132","Application Data"
"9854","30.244348","184.30.51.163","10.87.1.105","TLSv1.3","217","Application Data"
"9855","30.244348","184.30.51.163","10.87.1.105","TLSv1.3","85","Application Data"
"9856","30.244348","52.202.176.32","10.87.1.105","TLSv1.2","663","Application Data"
"9857","30.244593","10.87.1.105","52.192.229.231","TCP","54","62160  >  443 [ACK] Seq=518 Ack=5417 Win=65536 Len=0"
"9858","30.244662","10.87.1.105","52.46.130.91","TCP","54","62163  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"9859","30.244680","10.87.1.105","52.202.176.32","TCP","54","62154  >  443 [ACK] Seq=1135 Ack=6345 Win=64768 Len=0"
"9860","30.244700","10.87.1.105","184.30.51.163","TCP","54","62174  >  443 [ACK] Seq=1282 Ack=4753 Win=64512 Len=0"
"9861","30.244757","74.118.186.106","10.87.1.105","TLSv1.2","1514","Server Hello"
"9862","30.244757","74.118.186.106","10.87.1.105","TCP","1514","443  >  62172 [PSH, ACK] Seq=1461 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"9863","30.244757","74.118.186.106","10.87.1.105","TCP","1514","443  >  62172 [PSH, ACK] Seq=2921 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"9864","30.244757","74.118.186.106","10.87.1.105","TLSv1.2","724","Certificate, Server Key Exchange, Server Hello Done"
"9865","30.244794","10.87.1.105","18.136.227.77","TLSv1.2","92","Application Data"
"9866","30.244821","10.87.1.105","74.118.186.106","TCP","54","62172  >  443 [ACK] Seq=518 Ack=5051 Win=65536 Len=0"
"9867","30.245499","10.87.1.105","52.192.229.231","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"9868","30.246124","10.87.1.105","52.46.130.91","TLSv1.2","571","Client Hello"
"9869","30.247223","10.87.1.105","52.202.176.32","TLSv1.2","92","Application Data"
"9870","30.247725","10.87.1.105","52.192.229.231","TLSv1.2","159","Application Data"
"9871","30.248080","10.87.1.105","52.192.229.231","TLSv1.2","1152","Application Data"
"9872","30.248129","10.87.1.105","52.192.229.231","TLSv1.2","701","Application Data"
"9873","30.248165","10.87.1.105","52.192.229.231","TLSv1.2","708","Application Data"
"9874","30.248194","10.87.1.105","52.192.229.231","TLSv1.2","708","Application Data"
"9875","30.248959","104.22.53.86","10.87.1.105","TLSv1.3","236","Application Data"
"9876","30.248993","10.87.1.105","104.22.53.86","TCP","54","62173  >  443 [ACK] Seq=1273 Ack=3186 Win=64512 Len=0"
"9877","30.249785","8.8.8.8","10.87.1.105","QUIC","73","Protected Payload (KP0)"
"9878","30.249785","52.192.229.231","10.87.1.105","TCP","60","443  >  62160 [ACK] Seq=5417 Ack=749 Win=98304 Len=0"
"9879","30.251239","52.192.229.231","10.87.1.105","TCP","60","443  >  62160 [ACK] Seq=5417 Ack=2494 Win=96768 Len=0"
"9880","30.251239","52.192.229.231","10.87.1.105","TCP","60","443  >  62160 [ACK] Seq=5417 Ack=3802 Win=95488 Len=0"
"9881","30.254241","10.87.1.105","142.250.192.36","QUIC","75","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"9882","30.254586","10.87.1.105","104.17.81.122","QUIC","87","Protected Payload (KP0), DCID=01a8a1ce41a2f39384a86bce7ba2d17a1ec571f3"
"9883","30.256943","18.136.227.77","10.87.1.105","TLSv1.2","772","Application Data"
"9884","30.256943","18.136.227.77","10.87.1.105","TLSv1.2","92","Application Data"
"9885","30.257044","10.87.1.105","18.136.227.77","TCP","54","62168  >  443 [ACK] Seq=8139 Ack=6472 Win=64256 Len=0"
"9886","30.259328","10.87.1.105","8.8.8.8","QUIC","75","Protected Payload (KP0), DCID=c83617cc7e2b49c8"
"9887","30.259641","8.8.8.8","10.87.1.105","DNS","476","Standard query response 0xe746 HTTPS fastlane.rubiconproject.com CNAME tagged-by.rubiconproject.net.akadns.net NS c.root-servers.net NS b.root-servers.net NS j.root-servers.net NS k.root-servers.net NS g.root-servers.net NS m.root-servers.net NS f.root-servers.net NS e.root-servers.net NS h.root-servers.net NS l.root-servers.net NS i.root-servers.net NS a.root-servers.net NS d.root-servers.net A 69.173.158.65 A 192.33.4.12 A 192.203.230.10 A 198.97.190.53 A 199.7.83.42 A 192.36.148.17 A 198.41.0.4 A 199.7.91.13"
"9888","30.262136","18.136.227.77","10.87.1.105","TLSv1.2","810","Application Data"
"9889","30.262136","18.136.227.77","10.87.1.105","TLSv1.2","92","Application Data"
"9890","30.262255","10.87.1.105","18.136.227.77","TCP","54","62168  >  443 [ACK] Seq=8139 Ack=7266 Win=65536 Len=0"
"9891","30.269730","8.8.8.8","10.87.1.105","QUIC","67","Protected Payload (KP0)"
"9892","30.271557","52.221.58.145","10.87.1.105","TCP","60","443  >  62158 [ACK] Seq=5652 Ack=7559 Win=98304 Len=0"
"9893","30.275055","182.161.73.136","10.87.1.105","TCP","66","443  >  62177 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=1024"
"9894","30.275143","10.87.1.105","182.161.73.136","TCP","54","62177  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"9895","30.275416","10.87.1.105","182.161.73.136","TLSv1.3","571","Client Hello"
"9896","30.289487","207.65.33.78","10.87.1.105","TLSv1.3","188","Application Data"
"9897","30.291929","18.136.227.77","10.87.1.105","TLSv1.2","813","Application Data"
"9898","30.291929","18.136.227.77","10.87.1.105","TLSv1.2","92","Application Data"
"9899","30.291976","10.87.1.105","18.136.227.77","TCP","54","62168  >  443 [ACK] Seq=8139 Ack=8063 Win=64768 Len=0"
"9900","30.297142","10.87.1.105","74.118.186.106","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"9901","30.300100","10.87.1.105","74.118.186.106","TLSv1.2","159","Application Data"
"9902","30.300329","35.213.117.18","10.87.1.105","TCP","60","443  >  62162 [ACK] Seq=1 Ack=518 Win=64896 Len=0"
"9903","30.300747","35.213.117.18","10.87.1.105","TLSv1.2","1474","Server Hello"
"9904","30.300747","35.213.117.18","10.87.1.105","TCP","1474","443  >  62162 [PSH, ACK] Seq=1421 Ack=518 Win=64896 Len=1420 [TCP segment of a reassembled PDU]"
"9905","30.300747","35.213.117.18","10.87.1.105","TCP","1310","443  >  62162 [PSH, ACK] Seq=2841 Ack=518 Win=64896 Len=1256 [TCP segment of a reassembled PDU]"
"9906","30.300817","10.87.1.105","35.213.117.18","TCP","54","62162  >  443 [ACK] Seq=518 Ack=4097 Win=66560 Len=0"
"9907","30.300834","10.87.1.105","52.202.176.32","TLSv1.2","251","Application Data"
"9908","30.300864","10.87.1.105","52.202.176.32","TLSv1.2","593","Application Data"
"9909","30.300968","10.87.1.105","74.118.186.106","TLSv1.2","415","Application Data"
"9910","30.301607","35.213.117.18","10.87.1.105","TLSv1.2","948","Certificate, Server Key Exchange, Server Hello Done"
"9911","30.301658","10.87.1.105","35.213.117.18","TCP","54","62162  >  443 [ACK] Seq=518 Ack=4991 Win=65792 Len=0"
"9912","30.301943","10.87.1.105","35.213.117.18","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"9913","30.301995","34.248.227.245","10.87.1.105","TCP","60","443  >  62167 [ACK] Seq=1 Ack=518 Win=97792 Len=0"
"9914","30.302073","10.87.1.105","35.213.117.18","TLSv1.2","754","Application Data"
"9915","30.302108","10.87.1.105","35.213.117.18","TCP","1474","62162  >  443 [ACK] Seq=1311 Ack=4991 Win=65792 Len=1420 [TCP segment of a reassembled PDU]"
"9916","30.302108","10.87.1.105","35.213.117.18","TCP","1474","62162  >  443 [ACK] Seq=2731 Ack=4991 Win=65792 Len=1420 [TCP segment of a reassembled PDU]"
"9917","30.302108","10.87.1.105","35.213.117.18","TLSv1.2","892","Application Data"
"9918","30.303794","74.118.186.106","10.87.1.105","TCP","60","443  >  62172 [ACK] Seq=5051 Ack=749 Win=98304 Len=0"
"9919","30.303794","52.202.176.32","10.87.1.105","TCP","60","443  >  62154 [ACK] Seq=6345 Ack=1370 Win=98304 Len=0"
"9920","30.307514","142.250.192.36","10.87.1.105","QUIC","258","Protected Payload (KP0)"
"9921","30.307739","10.87.1.105","142.250.192.36","QUIC","79","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"9922","30.308939","142.250.192.36","10.87.1.105","QUIC","65","Protected Payload (KP0)"
"9923","30.319878","10.87.1.105","142.250.192.36","QUIC","75","Protected Payload (KP0), DCID=d582ef7bd427cebb"
"9924","30.322063","74.118.186.106","10.87.1.105","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"9925","30.322063","74.118.186.106","10.87.1.105","TLSv1.2","113","Application Data"
"9926","30.322184","10.87.1.105","74.118.186.106","TCP","54","62170  >  443 [ACK] Seq=3218 Ack=6378 Win=65280 Len=0"
"9927","30.322420","10.87.1.105","74.118.186.106","TLSv1.2","92","Application Data"
"9928","30.323042","74.118.186.106","10.87.1.105","TLSv1.2","109","Application Data"
"9929","30.323042","74.118.186.106","10.87.1.105","TLSv1.2","698","Application Data"
"9930","30.323082","10.87.1.105","74.118.186.106","TCP","54","62170  >  443 [ACK] Seq=3256 Ack=7077 Win=64512 Len=0"
"9931","30.324256","182.161.73.136","10.87.1.105","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"9932","30.324256","182.161.73.136","10.87.1.105","TCP","1514","443  >  62177 [PSH, ACK] Seq=1461 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"9933","30.324308","10.87.1.105","182.161.73.136","TCP","54","62177  >  443 [ACK] Seq=518 Ack=2921 Win=65536 Len=0"
"9934","30.324490","182.161.73.136","10.87.1.105","TLSv1.3","343","Application Data, Application Data, Application Data"
"9935","30.324490","34.248.227.245","10.87.1.105","TLSv1.2","167","Server Hello"
"9936","30.324490","34.248.227.245","10.87.1.105","TCP","1514","443  >  62167 [PSH, ACK] Seq=114 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"9937","30.324543","10.87.1.105","34.248.227.245","TCP","54","62167  >  443 [ACK] Seq=518 Ack=1574 Win=65536 Len=0"
"9938","30.324582","34.248.227.245","10.87.1.105","TCP","1514","443  >  62167 [PSH, ACK] Seq=1574 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"9939","30.324582","34.248.227.245","10.87.1.105","TLSv1.2","1095","Certificate"
"9940","30.324582","34.248.227.245","10.87.1.105","TLSv1.2","216","Server Key Exchange, Server Hello Done"
"9941","30.324615","10.87.1.105","34.248.227.245","TCP","54","62167  >  443 [ACK] Seq=518 Ack=4237 Win=65536 Len=0"
"9942","30.324960","10.87.1.105","182.161.73.136","TLSv1.3","118","Change Cipher Spec, Application Data"
"9943","30.325277","10.87.1.105","182.161.73.136","TLSv1.3","152","Application Data"
"9944","30.325419","10.87.1.105","182.161.73.136","TLSv1.3","598","Application Data"
"9945","30.327974","182.161.73.136","10.87.1.105","TCP","60","443  >  62177 [ACK] Seq=3210 Ack=680 Win=98304 Len=0"
"9946","30.330144","10.87.1.105","207.65.33.78","TCP","54","62171  >  443 [ACK] Seq=8862 Ack=4669 Win=65280 Len=0"
"9947","30.333410","54.216.196.106","10.87.1.105","TCP","60","443  >  62169 [ACK] Seq=1 Ack=518 Win=97792 Len=0"
"9948","30.333410","162.19.138.82","10.87.1.105","TCP","60","443  >  62166 [ACK] Seq=1 Ack=518 Win=97792 Len=0"
"9949","30.333410","52.202.176.32","10.87.1.105","TCP","60","443  >  62157 [ACK] Seq=5487 Ack=644 Win=98304 Len=0"
"9950","30.341982","162.19.138.82","10.87.1.105","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"9951","30.341982","162.19.138.82","10.87.1.105","TCP","1514","443  >  62166 [PSH, ACK] Seq=1461 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"9952","30.341982","162.19.138.82","10.87.1.105","TLSv1.3","1230","Application Data"
"9953","30.342169","10.87.1.105","162.19.138.82","TCP","54","62166  >  443 [ACK] Seq=518 Ack=4097 Win=65536 Len=0"
"9954","30.342342","162.19.138.82","10.87.1.105","TLSv1.3","142","Application Data, Application Data"
"9955","30.342342","54.216.196.106","10.87.1.105","TLSv1.2","167","Server Hello"
"9956","30.342385","10.87.1.105","162.19.138.82","TCP","54","62166  >  443 [ACK] Seq=518 Ack=4185 Win=65536 Len=0"
"9957","30.342962","10.87.1.105","162.19.138.82","TLSv1.3","118","Change Cipher Spec, Application Data"
"9958","30.343475","10.87.1.105","162.19.138.82","TLSv1.3","1031","Application Data"
"9959","30.343666","54.216.196.106","10.87.1.105","TCP","1514","443  >  62169 [PSH, ACK] Seq=114 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"9960","30.343666","54.216.196.106","10.87.1.105","TCP","1514","443  >  62169 [PSH, ACK] Seq=1574 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"9961","30.343666","54.216.196.106","10.87.1.105","TCP","1514","443  >  62169 [PSH, ACK] Seq=3034 Ack=518 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"9962","30.343666","54.216.196.106","10.87.1.105","TLSv1.2","714","Certificate"
"9963","30.343812","10.87.1.105","54.216.196.106","TCP","54","62169  >  443 [ACK] Seq=518 Ack=5154 Win=65536 Len=0"
"9964","30.343893","54.216.196.106","10.87.1.105","TLSv1.2","392","Server Key Exchange"
"9965","30.343893","54.216.196.106","10.87.1.105","TLSv1.2","63","Server Hello Done"
"9966","30.343920","10.87.1.105","54.216.196.106","TCP","54","62169  >  443 [ACK] Seq=518 Ack=5501 Win=65280 Len=0"
"9967","30.346666","162.19.138.82","10.87.1.105","TCP","60","443  >  62166 [ACK] Seq=4185 Ack=1559 Win=97280 Len=0"
"9968","30.349980","35.227.252.103","10.87.1.105","QUIC","333","Protected Payload (KP0)"
