"No.","Time","Source","Destination","Protocol","Length","Info"
"706","22.957202","13.107.136.8","10.87.1.138","TCP","1514","443  >  64869 [PSH, ACK] Seq=142 Ack=3046 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"707","22.957301","13.107.136.8","10.87.1.138","TLSv1.2","411","Application Data"
"708","22.957301","20.198.119.143","10.87.1.138","TCP","205","[TCP Retransmission] 443  >  64753 [FIN, PSH, ACK] Seq=1 Ack=1 Win=65535 Len=151"
"709","22.957301","20.198.119.143","10.87.1.138","TCP","205","[TCP Retransmission] 443  >  64754 [FIN, PSH, ACK] Seq=1 Ack=1 Win=65535 Len=151"
"710","22.957301","52.163.231.110","10.87.1.138","TCP","125","[TCP Retransmission] 443  >  64752 [PSH, ACK] Seq=1 Ack=1 Win=384 Len=71"
"711","22.957331","10.87.1.138","13.107.136.8","TCP","54","64869  >  443 [ACK] Seq=3046 Ack=1959 Win=66048 Len=0"
"712","22.957388","10.87.1.138","13.107.136.8","TCP","54","64869  >  443 [FIN, ACK] Seq=3046 Ack=1959 Win=66048 Len=0"
"713","22.960383","13.107.136.8","10.87.1.138","TCP","66","[TCP Dup ACK 705#1] 443  >  64869 [ACK] Seq=1959 Ack=3046 Win=98304 Len=0 SLE=1997 SRE=3046"
"714","22.960383","23.201.55.139","10.87.1.138","TCP","66","443  >  64864 [ACK] Seq=41232 Ack=1417 Win=98176 Len=0 SLE=1243 SRE=1417"
"715","22.960383","13.107.136.8","10.87.1.138","TCP","60","443  >  64869 [ACK] Seq=1959 Ack=3047 Win=98304 Len=0"
"716","22.985705","13.107.136.8","10.87.1.138","TCP","60","443  >  64869 [FIN, ACK] Seq=1959 Ack=3047 Win=4194560 Len=0"
"717","22.985755","10.87.1.138","13.107.136.8","TCP","54","64869  >  443 [ACK] Seq=3047 Ack=1960 Win=66048 Len=0"
"718","23.003938","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=41232 Ack=1417 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"719","23.003938","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=42692 Ack=1417 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"720","23.004028","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=1417 Ack=44152 Win=65536 Len=0"
"721","23.004198","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=44152 Ack=1417 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"722","23.004198","23.201.55.139","10.87.1.138","TLSv1.3","131","Application Data"
"723","23.004219","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=1417 Ack=45689 Win=65536 Len=0"
"724","23.017906","8.8.8.8","10.87.1.138","DNS","179","Standard query response 0xdf06 A geo.prod.do.dsp.mp.microsoft.com CNAME geo.prod.do.dsp.trafficmanager.net CNAME array504.prod.do.dsp.mp.microsoft.com A 52.184.216.174"
"725","23.019145","10.87.1.138","52.184.216.174","TCP","66","64870  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"726","23.028225","8.8.8.8","10.87.1.138","DNS","141","Standard query response 0x8528 A client.wns.windows.com CNAME wns.notify.trafficmanager.net A 20.198.119.143"
"727","23.029107","10.87.1.138","20.198.119.143","TCP","66","49486  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"728","23.029162","52.168.117.169","10.87.1.138","TLSv1.2","526","Application Data"
"729","23.032298","10.87.1.138","23.201.55.139","TLSv1.3","248","Application Data"
"730","23.032516","10.87.1.138","52.168.117.169","TLSv1.2","480","Application Data"
"731","23.143622","8.8.8.8","10.87.1.138","DNS","281","Standard query response 0x8cd6 A licensing.mp.microsoft.com CNAME consumer-licensing-aks2aks.md.mp.microsoft.com.akadns.net CNAME licensing-prod-frontdoor-geomap.trafficmanager.net CNAME sea.frontdoor.licensing.commerce.microsoft.com A 20.197.103.14"
"732","23.143622","8.8.8.8","10.87.1.138","DNS","336","Standard query response 0x39ec A blz04pap003.storage.live.com CNAME blz04pcor003-meta.fe.1drv.com CNAME odc-blz04pap003-meta-geo.onedrive.akadns.net CNAME odc-blz04pap003-meta-brs.onedrive.akadns.net CNAME blz04pcor003-meta.be.1drv.com.l-0003.dc-msedge.net.l-0003.l-msedge.net CNAME l-0003.l-msedge.net A 13.107.42.12"
"733","23.143622","20.198.119.143","10.87.1.138","TCP","66","443  >  49486 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1440 WS=1 SACK_PERM"
"734","23.143622","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=45689 Ack=1611 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"735","23.143622","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=47149 Ack=1611 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"736","23.143812","10.87.1.138","20.198.119.143","TCP","54","49486  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"737","23.143877","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=1611 Ack=48609 Win=65536 Len=0"
"738","23.144280","10.87.1.138","13.107.42.12","TCP","66","64871  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"739","23.144786","10.87.1.138","20.198.119.143","TLSv1.2","232","Client Hello"
"740","23.144963","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=48609 Ack=1611 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"741","23.144963","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=50069 Ack=1611 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"742","23.145008","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=1611 Ack=51529 Win=65536 Len=0"
"743","23.145058","23.201.55.139","10.87.1.138","TLSv1.3","486","Application Data"
"744","23.147448","10.87.1.138","20.197.103.14","TCP","66","64872  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"745","23.164101","10.87.1.138","23.201.55.139","TLSv1.3","235","Application Data"
"746","23.185407","13.107.42.12","10.87.1.138","TCP","66","443  >  64871 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"747","23.185407","20.198.119.143","10.87.1.138","TCP","1514","443  >  49486 [PSH, ACK] Seq=1 Ack=179 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"748","23.185407","20.198.119.143","10.87.1.138","TCP","1514","443  >  49486 [PSH, ACK] Seq=1461 Ack=179 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"749","23.185407","20.198.119.143","10.87.1.138","TLSv1.2","1272","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"750","23.185407","52.168.117.169","10.87.1.138","TCP","60","443  >  64865 [ACK] Seq=5080 Ack=2521 Win=98048 Len=0"
"751","23.185615","10.87.1.138","13.107.42.12","TCP","54","64871  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"752","23.185703","10.87.1.138","20.198.119.143","TCP","54","49486  >  443 [ACK] Seq=179 Ack=4139 Win=66048 Len=0"
"753","23.185725","10.87.1.138","52.168.117.169","TLSv1.2","823","Application Data"
"754","23.185825","10.87.1.138","13.107.42.12","TLSv1.2","555","Client Hello"
"755","23.189115","10.87.1.138","20.198.119.143","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"756","23.190249","10.87.1.138","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"757","23.190256","10.87.1.138","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"758","23.210409","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=51961 Ack=1792 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"759","23.210409","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=53421 Ack=1792 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"760","23.210534","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=1792 Ack=54881 Win=65536 Len=0"
"761","23.210693","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=54881 Ack=1792 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"762","23.210693","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=56341 Ack=1792 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"763","23.210742","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=1792 Ack=57801 Win=65536 Len=0"
"764","23.211227","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=57801 Ack=1792 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"765","23.211227","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=59261 Ack=1792 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"766","23.211293","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=1792 Ack=60721 Win=65536 Len=0"
"767","23.212904","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=60721 Ack=1792 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"768","23.213383","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=62181 Ack=1792 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"769","23.213383","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=63641 Ack=1792 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"770","23.213410","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=1792 Ack=65101 Win=65536 Len=0"
"771","23.213635","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=65101 Ack=1792 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"772","23.213635","13.107.42.12","10.87.1.138","TCP","60","443  >  64871 [ACK] Seq=1 Ack=502 Win=98304 Len=0"
"773","23.213635","13.107.42.12","10.87.1.138","TLSv1.2","195","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"774","23.213635","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=66561 Ack=1792 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"775","23.213686","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=1792 Ack=68021 Win=65536 Len=0"
"776","23.214214","10.87.1.138","13.107.42.12","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"777","23.214231","23.201.55.139","10.87.1.138","TLSv1.3","1514","Application Data"
"778","23.214265","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=1792 Ack=69481 Win=65536 Len=0"
"779","23.215296","10.87.1.138","13.107.42.12","TCP","1494","64871  >  443 [ACK] Seq=553 Ack=142 Win=66048 Len=1440 [TCP segment of a reassembled PDU]"
"780","23.215296","10.87.1.138","13.107.42.12","TLSv1.2","795","Application Data"
"781","23.215688","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=69481 Ack=1792 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"782","23.216052","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=70941 Ack=1792 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"783","23.216052","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=72401 Ack=1792 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"784","23.216116","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=1792 Ack=73861 Win=65536 Len=0"
"785","23.216435","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=73861 Ack=1792 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"786","23.216435","20.197.103.14","10.87.1.138","TCP","66","443  >  64872 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1440 SACK_PERM WS=128"
"787","23.216573","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=1792 Ack=75321 Win=65536 Len=0"
"788","23.216626","10.87.1.138","20.197.103.14","TCP","54","64872  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"789","23.216771","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=75321 Ack=1792 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"790","23.216771","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=76781 Ack=1792 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"791","23.216801","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=1792 Ack=78241 Win=65536 Len=0"
"792","23.217403","10.87.1.138","20.197.103.14","TLSv1.3","354","Client Hello"
"793","23.218684","23.201.55.139","10.87.1.138","TLSv1.3","198","Application Data"
"794","23.218684","13.107.42.12","10.87.1.138","TCP","60","443  >  64871 [ACK] Seq=142 Ack=1993 Win=97024 Len=0"
"795","23.221256","20.198.119.143","10.87.1.138","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"796","23.228094","10.87.1.138","20.198.119.143","TLSv1.2","446","Application Data"
"797","23.228333","10.87.1.138","20.198.119.143","TLSv1.2","1159","Application Data"
"798","23.228779","10.87.1.138","20.198.119.143","TLSv1.2","322","Application Data"
"799","23.231962","20.198.119.143","10.87.1.138","TCP","60","443  >  49486 [ACK] Seq=4190 Ack=1834 Win=65535 Len=0"
"800","23.243292","10.87.1.138","23.201.55.139","TLSv1.3","239","Application Data"
"801","23.250802","52.184.216.174","10.87.1.138","TCP","66","443  >  64870 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"802","23.250908","10.87.1.138","52.184.216.174","TCP","54","64870  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"803","23.252182","10.87.1.138","52.184.216.174","TLSv1.2","269","Client Hello"
"804","23.259511","20.198.119.143","10.87.1.138","TLSv1.2","335","Application Data"
"805","23.259933","20.198.119.143","10.87.1.138","TLSv1.2","155","Application Data"
"806","23.259966","10.87.1.138","20.198.119.143","TCP","54","49486  >  443 [ACK] Seq=2102 Ack=4572 Win=65792 Len=0"
"807","23.262687","20.198.119.143","10.87.1.138","TLSv1.2","232","Application Data"
"808","23.265359","20.198.119.143","10.87.1.138","TLSv1.2","205","[TCP Previous segment not captured] , Application Data"
"809","23.272705","10.87.1.138","20.198.119.143","TLSv1.2","279","Application Data"
"810","23.276103","10.87.1.138","20.198.119.143","TLSv1.2","301","Application Data"
"811","23.278881","20.198.119.143","10.87.1.138","TCP","60","443  >  49486 [ACK] Seq=4750 Ack=2574 Win=65535 Len=0"
"812","23.284070","20.197.103.14","10.87.1.138","TCP","60","443  >  64872 [ACK] Seq=1 Ack=301 Win=98304 Len=0"
"813","23.285777","20.197.103.14","10.87.1.138","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"814","23.285777","20.197.103.14","10.87.1.138","TCP","1514","443  >  64872 [PSH, ACK] Seq=1461 Ack=301 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"815","23.285849","10.87.1.138","20.197.103.14","TCP","54","64872  >  443 [ACK] Seq=301 Ack=2921 Win=66048 Len=0"
"816","23.286033","20.197.103.14","10.87.1.138","TCP","1514","443  >  64872 [PSH, ACK] Seq=2921 Ack=301 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"817","23.286033","20.197.103.14","10.87.1.138","TLSv1.3","846","Application Data"
"818","23.286057","10.87.1.138","20.197.103.14","TCP","54","64872  >  443 [ACK] Seq=301 Ack=5173 Win=66048 Len=0"
"819","23.289042","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=78385 Ack=1977 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"820","23.289042","23.201.55.139","10.87.1.138","TLSv1.3","408","Application Data"
"821","23.289094","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=1977 Ack=80199 Win=65536 Len=0"
"822","23.290395","10.87.1.138","20.197.103.14","TLSv1.3","134","Change Cipher Spec, Application Data"
"823","23.291061","10.87.1.138","20.197.103.14","TLSv1.3","134","Application Data"
"824","23.291197","10.87.1.138","20.197.103.14","TLSv1.3","1467","Application Data"
"825","23.291390","10.87.1.138","20.197.103.14","TLSv1.3","847","Application Data"
"826","23.295275","20.197.103.14","10.87.1.138","TCP","60","443  >  64872 [ACK] Seq=5173 Ack=461 Win=98176 Len=0"
"827","23.295275","20.197.103.14","10.87.1.138","TCP","60","443  >  64872 [ACK] Seq=5173 Ack=2667 Win=96000 Len=0"
"828","23.308679","20.198.119.143","10.87.1.138","TCP","205","[TCP Retransmission] 443  >  49485 [PSH, ACK] Seq=2 Ack=1 Win=65535 Len=151"
"829","23.311428","20.198.119.143","10.87.1.138","TLSv1.2","155","Application Data"
"830","23.314313","20.198.119.143","10.87.1.138","TLSv1.2","232","Application Data"
"831","23.314419","10.87.1.138","20.198.119.143","TCP","54","49486  >  443 [ACK] Seq=2574 Ack=5029 Win=65280 Len=0"
"832","23.322128","10.87.1.138","23.201.55.139","TLSv1.3","228","Application Data"
"833","23.323530","10.87.1.138","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"834","23.325752","20.198.119.143","10.87.1.138","TLSv1.2","205","Application Data"
"835","23.342775","52.168.117.169","10.87.1.138","TCP","60","443  >  64865 [ACK] Seq=5080 Ack=3290 Win=97536 Len=0"
"836","23.361760","20.197.103.14","10.87.1.138","TLSv1.3","613","Application Data, Application Data"
"837","23.363571","10.87.1.138","20.197.103.14","TLSv1.3","85","Application Data"
"838","23.364500","20.197.103.14","10.87.1.138","TCP","1514","443  >  64872 [PSH, ACK] Seq=5732 Ack=2667 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"839","23.364500","20.197.103.14","10.87.1.138","TCP","1514","443  >  64872 [PSH, ACK] Seq=7192 Ack=2667 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"840","23.364605","10.87.1.138","20.197.103.14","TCP","54","64872  >  443 [ACK] Seq=2698 Ack=8652 Win=66048 Len=0"
"841","23.364801","20.197.103.14","10.87.1.138","TCP","1514","443  >  64872 [PSH, ACK] Seq=8652 Ack=2667 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"842","23.364801","20.197.103.14","10.87.1.138","TLSv1.3","543","Application Data"
"843","23.364839","10.87.1.138","20.197.103.14","TCP","54","64872  >  443 [ACK] Seq=2698 Ack=10601 Win=66048 Len=0"
"844","23.365382","10.87.1.138","20.197.103.14","TCP","54","64872  >  443 [FIN, ACK] Seq=2698 Ack=10601 Win=66048 Len=0"
"845","23.367686","20.197.103.14","10.87.1.138","TCP","60","443  >  64872 [ACK] Seq=10601 Ack=2699 Win=98304 Len=0"
"846","23.369721","13.107.42.12","10.87.1.138","TCP","60","443  >  64871 [ACK] Seq=142 Ack=2734 Win=98304 Len=0"
"847","23.370265","20.198.119.143","10.87.1.138","TCP","356","[TCP Retransmission] 443  >  49485 [PSH, ACK] Seq=2 Ack=1 Win=65535 Len=302"
"848","23.374739","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=80199 Ack=2151 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"849","23.375180","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=81659 Ack=2151 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"850","23.375180","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=83119 Ack=2151 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"851","23.375218","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=2151 Ack=84579 Win=65536 Len=0"
"852","23.375435","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=84579 Ack=2151 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"853","23.375435","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=86039 Ack=2151 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"854","23.375468","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=2151 Ack=87499 Win=65536 Len=0"
"855","23.375994","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=87499 Ack=2151 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"856","23.376020","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=2151 Ack=88959 Win=65536 Len=0"
"857","23.377020","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=88959 Ack=2151 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"858","23.377394","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=90419 Ack=2151 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"859","23.377394","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=91879 Ack=2151 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"860","23.377438","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=2151 Ack=93339 Win=65536 Len=0"
"861","23.377858","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=93339 Ack=2151 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"862","23.377887","10.87.1.138","23.201.55.139","TCP","54","64864  >  443 [ACK] Seq=2151 Ack=94799 Win=65536 Len=0"
"863","23.381153","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=94799 Ack=2151 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"864","23.381153","23.201.55.139","10.87.1.138","TLSv1.3","1514","Application Data"
"865","23.381153","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=97719 Ack=2151 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"866","23.381153","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=99179 Ack=2151 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
"867","23.381153","23.201.55.139","10.87.1.138","TCP","1514","443  >  64864 [PSH, ACK] Seq=100639 Ack=2151 Win=98304 Len=1460 [TCP segment of a reassembled PDU]"
